Name	UFboot	aLRT	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample
GCA_000022805.1_ASM2280v1_genomic	NA	NA	2.3399999999999998e-08	grey	6.346059999999998e-05	126.0	D106004	2006	-15	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02603871
NODE273	100.0	98.9	1.4063999999999998e-06	red	6.437479999999998e-05	128.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE274	22.0	0.0	2.3399999999999998e-08	black	6.439819999999998e-05	127.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323285.1_ASM32328v1_genomic	NA	NA	2.3399999999999998e-08	grey	6.442159999999997e-05	127.0	30017	1976	-45	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	1.IN	1.IN2	SAMN02402998
GCA_000324105.1_ASM32410v1_genomic	NA	NA	7.031999999999999e-07	grey	6.510139999999997e-05	128.0	CMCC31004	1990	-31	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	1.IN	1.IN2	SAMN02403040
GCA_000022845.1_ASM2284v1_genomic	NA	NA	2.344e-07	grey	6.460919999999998e-05	129.0	Z176003	1976	-45	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	1.IN	1.IN2	SAMN02603873
NODE278	21.0	0.0	2.3399999999999998e-08	black	6.296839999999997e-05	139.9453125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE279	100.0	95.3	9.376e-07	red	6.390599999999998e-05	137.390625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE280	100.0	96.8	1.172e-06	red	6.507799999999998e-05	134.65625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE281	100.0	76.6	2.344e-07	black	6.531239999999997e-05	133.0625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE282	24.0	0.0	2.3399999999999998e-08	black	6.533579999999997e-05	132.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE283	31.0	0.0	2.3399999999999998e-08	black	6.535919999999998e-05	131.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE284	24.0	0.0	2.3399999999999998e-08	black	6.538259999999998e-05	130.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323805.1_ASM32380v1_genomic	NA	NA	2.344e-07	grey	6.561699999999996e-05	130.0	CMCC02041	1965	-56	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403025
GCA_000324725.1_ASM32472v1_genomic	NA	NA	2.3399999999999998e-08	grey	6.540599999999996e-05	131.0	D1982001	1982	-39	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	1.IN	1.IN2	SAMN02403071
GCA_000324705.1_ASM32470v1_genomic	NA	NA	2.3399999999999998e-08	grey	6.538259999999998e-05	132.0	D1964002	1964	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403070
GCA_000324685.1_ASM32468v1_genomic	NA	NA	2.3399999999999998e-08	grey	6.535919999999998e-05	133.0	D1964001	1964	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403069
GCA_000323825.1_ASM32382v1_genomic	NA	NA	2.3399999999999998e-08	grey	6.533579999999997e-05	134.0	CMCC03001	1954	-67	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403026
NODE290	90.0	76.6	2.344e-07	black	6.531239999999997e-05	136.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE291	98.0	79.1	2.344e-07	black	6.554679999999997e-05	135.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323685.1_ASM32368v1_genomic	NA	NA	2.3399999999999998e-08	grey	6.557019999999997e-05	135.0	970754	1997	-24	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403018
GCA_000324085.1_ASM32408v1_genomic	NA	NA	2.3399999999999998e-08	grey	6.557019999999997e-05	136.0	CMCC27002	1991	-30	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403039
GCA_000324745.1_ASM32474v1_genomic	NA	NA	2.344e-07	grey	6.554679999999997e-05	137.0	D1991004	1991	-30	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403072
NODE295	100.0	93.7	7.031999999999999e-07	red	6.460919999999998e-05	140.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE296	38.0	0.0	2.3399999999999998e-08	black	6.463259999999997e-05	139.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE297	100.0	87.6	4.688e-07	red	6.510139999999997e-05	138.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323445.1_ASM32344v1_genomic	NA	NA	2.3399999999999998e-08	grey	6.512479999999997e-05	138.0	5	2004	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403006
GCA_000323865.1_ASM32386v1_genomic	NA	NA	2.3399999999999998e-08	grey	6.512479999999997e-05	139.0	CMCC05013	1988	-33	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403028
GCA_000323885.1_ASM32388v1_genomic	NA	NA	4.688e-07	grey	6.510139999999997e-05	140.0	CMCC10012	1964	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403029
GCA_000323545.1_ASM32354v1_genomic	NA	NA	2.3399999999999998e-08	grey	6.463259999999997e-05	141.0	710317	1971	-50	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403011
NODE302	90.0	83.5	2.344e-07	black	6.320279999999997e-05	142.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323745.1_ASM32374v1_genomic	NA	NA	4.688e-07	grey	6.367159999999998e-05	142.0	C1975003	1975	-46	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403022
GCA_000324285.1_ASM32428v1_genomic	NA	NA	2.3399999999999998e-08	grey	6.322619999999998e-05	143.0	CMCC640047	1964	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403049
GCA_000323785.1_ASM32378v1_genomic	NA	NA	2.3399999999999998e-08	grey	6.294499999999999e-05	144.0	C1989001	1989	-32	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403024
NODE306	27.0	0.0	2.3399999999999998e-08	black	6.247619999999999e-05	146.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE307	25.0	0.0	2.3399999999999998e-08	black	6.249959999999999e-05	145.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323965.1_ASM32396v1_genomic	NA	NA	2.3399999999999998e-08	grey	6.252299999999997e-05	145.0	CMCC11001	1954	-67	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN1	SAMN02403033
GCA_000325165.1_ASM32516v1_genomic	NA	NA	4.688e-07	grey	6.296839999999997e-05	146.0	K21985002	1985	-36	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	1.IN	1.IN1	SAMN02403092
GCA_000323605.1_ASM32360v1_genomic	NA	NA	2.3399999999999998e-08	grey	6.249959999999999e-05	147.0	780441	1978	-43	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN1	SAMN02403014
NODE311	100.0	100.0	1.0121e-05	red	6.996029999999998e-05	150.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE312	100.0	100.0	1.18775e-05	red	8.183779999999997e-05	149.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE313	39.0	0.0	2.3399999999999998e-08	black	8.186119999999998e-05	148.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000013825.1_ASM1382v1_genomic	NA	NA	2.3399999999999998e-08	grey	8.188459999999998e-05	148.0	Antiqua	1965	-56	Democratic Republic of the Congo	NA	-2.9814344	23.822263600000007	NA	NA	Antiqua	1.ANT	1.ANT1	SAMN02598369
GCA_003798225.1_ASM379822v1_genomic	NA	NA	2.3399999999999998e-08	grey	8.188459999999998e-05	149.0	FDAARGOS_601	1954	-67	Democratic Republic of the Congo	NA	-2.9814344	23.822263600000007	NA	NA	Antiqua	1.ANT	1.ANT1	SAMN10228581
GCA_000169615.1_ASM16961v1_genomic	NA	NA	2.3399999999999998e-08	grey	8.186119999999998e-05	150.0	UG05-0454	2004	-17	Uganda	NA	1.5333553999999998	32.2166578	NA	NA	Antiqua	1.ANT	1.ANT1	SAMN02404404
NODE317	100.0	100.0	1.3461199999999999e-05	red	8.342149999999998e-05	152.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE318	100.0	96.5	1.0141e-06	red	8.443559999999997e-05	151.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
IP542	NA	NA	2.3399999999999998e-08	grey	8.445899999999997e-05	151.0	IP542	1952	-69	Kenya	NA	1.4419683	38.4313975	NA	NA	Antiqua	1.ANT	1.ANT1	IP542
IP543	NA	NA	2.3399999999999998e-08	grey	8.445899999999997e-05	152.0	IP543	1953	-68	Democratic Republic of the Congo	NA	-2.9814344	23.822263600000007	NA	NA	Antiqua	1.ANT	1.ANT1	IP543
GCA_000835005.1_ASM83500v1_genomic	NA	NA	2.344e-07	grey	8.365589999999998e-05	153.0	Nairobi	1985	-36	Kenya	Nairobi	1.4419683	38.4313975	-1.30316895	36.826061224105075	Antiqua	1.ANT	1.ANT1	SAMN03256395
SAMEA5054090	NA	NA	2.819e-07	grey	5.7569899999999986e-05	154.0	Ber45	[1300:1400]	[-721:-621]	The Netherlands	North Brabant	52.5001698	5.7480821	51.6017723	5.444139099999999	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5054090
SAMEA3937654	NA	NA	4.6700000000000004e-07	grey	5.7288899999999986e-05	155.0	BolgarCity2370	[1362:1400]	[-659:-621]	Russia	Tatarstan	64.6863136	97.7453061	55.44821700000001	50.4763591	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA3937654
SAMEA5054089	NA	NA	1.6772999999999998e-06	grey	5.844939999999999e-05	156.0	Ber37	[1300:1400]	[-721:-621]	The Netherlands	North Brabant	52.5001698	5.7480821	51.6017723	5.444139099999999	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5054089
NODE325	100.0	95.5	7.031999999999999e-07	red	5.700649999999999e-05	177.718017578125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE326	100.0	99.5	1.9741999999999997e-06	red	5.898069999999999e-05	176.43603515625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE327	100.0	99.8	2.4171e-06	red	6.139779999999997e-05	174.8720703125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE328	100.0	91.5	7.547e-07	red	6.215249999999998e-05	172.744140625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE329	98.0	0.0	2.3399999999999998e-08	black	6.217589999999998e-05	169.48828125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE330	100.0	99.3	1.8081e-06	red	6.398399999999998e-05	164.9921875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE331	100.0	86.9	7.031999999999999e-07	red	6.468719999999997e-05	163.984375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE332	100.0	86.7	2.85e-07	red	6.497219999999997e-05	162.96875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE333	14.0	0.0	2.3399999999999998e-08	black	6.499559999999997e-05	161.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE334	12.0	0.0	2.3399999999999998e-08	black	6.501899999999998e-05	160.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE335	14.0	0.0	2.3399999999999998e-08	black	6.504239999999998e-05	159.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE336	34.0	0.0	2.3399999999999998e-08	black	6.506579999999996e-05	158.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE337	42.0	71.4	2.344e-07	black	6.530019999999996e-05	157.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA5818818	NA	NA	2.3399999999999998e-08	grey	6.532359999999996e-05	157.0	STN002	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818818
SAMEA5818822	NA	NA	2.3399999999999998e-08	grey	6.532359999999996e-05	158.0	STN008	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818822
NODE340	100.0	75.4	2.344e-07	black	6.530019999999996e-05	159.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA5818825	NA	NA	2.3399999999999998e-08	grey	6.532359999999996e-05	159.0	STN013	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818825
SAMEA5818830	NA	NA	2.3399999999999998e-08	grey	6.532359999999996e-05	160.0	STN021	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818830
SAMEA5818829	NA	NA	2.3399999999999998e-08	grey	6.506579999999996e-05	161.0	STN020	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818829
SAMEA5818826	NA	NA	2.3399999999999998e-08	grey	6.504239999999998e-05	162.0	STN014	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818826
SAMEA5818828	NA	NA	2.3399999999999998e-08	grey	6.501899999999998e-05	163.0	STN019	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818828
SAMEA5818821	NA	NA	2.344e-07	grey	6.520659999999997e-05	164.0	STN007	[1485:1635]	[-536:-386]	Switzerland	Nidwalden	46.7985624	8.231973599999998	46.942756	8.4119773	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818821
SAMEA5818803	NA	NA	2.3399999999999998e-08	grey	6.471059999999997e-05	165.0	BRA001	[1618:1648]	[-403:-373]	Germany	Brandenburg	51.0834196	10.4234469	52.84554920000001	13.2461296	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818803
SAMEA5818808	NA	NA	2.344e-07	grey	6.421839999999997e-05	166.0	LBG002	[1455:1632]	[-566:-389]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818808
NODE349	100.0	100.0	1.20871e-05	red	7.426299999999998e-05	173.984375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE350	100.0	75.5	2.344e-07	black	7.449739999999998e-05	172.96875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE351	59.0	0.0	2.3399999999999998e-08	black	7.452079999999997e-05	171.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE352	70.0	0.0	2.3399999999999998e-08	black	7.454419999999997e-05	170.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE353	100.0	99.9	3.7831e-06	red	7.832729999999996e-05	169.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE354	100.0	88.6	4.688e-07	red	7.879609999999996e-05	168.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE355	66.0	74.2	2.3399999999999998e-08	black	7.881949999999996e-05	167.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA3713711	NA	NA	2.344e-07	grey	7.905389999999996e-05	167.0	OBS107	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603354	1.8883335	44.0580563	6.0638505999999985	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA3713711
SAMEA3713714	NA	NA	2.3399999999999998e-08	grey	7.884289999999997e-05	168.0	OBS124	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603354	1.8883335	44.0580563	6.0638505999999985	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA3713714
NODE358	68.0	0.0	2.3399999999999998e-08	black	7.881949999999996e-05	169.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA3713712	NA	NA	2.344e-07	grey	7.905389999999996e-05	169.0	OBS110	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603354	1.8883335	44.0580563	6.0638505999999985	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA3713712
SAMEA3713713	NA	NA	2.344e-07	grey	7.905389999999996e-05	170.0	OBS116	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603354	1.8883335	44.0580563	6.0638505999999985	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA3713713
SAMEA3713715	NA	NA	2.344e-07	grey	7.856169999999996e-05	171.0	OBS137	[1720:1722]	[-301:-299]	France	Provence-Alpes-Côte d'Azur	46.603354	1.8883335	44.0580563	6.0638505999999985	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA3713715
SAMEA5818798	NA	NA	2.3399999999999998e-08	grey	7.456759999999998e-05	172.0	BED024	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818798
SAMEA5818801	NA	NA	2.3399999999999998e-08	grey	7.454419999999997e-05	173.0	BED034	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818801
SAMEA5818799	NA	NA	2.3399999999999998e-08	grey	7.452079999999997e-05	174.0	BED028	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818799
SAMEA5818800	NA	NA	2.3399999999999998e-08	grey	7.428639999999997e-05	175.0	BED030	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818800
SAMEA5818805	NA	NA	2.3399999999999998e-08	grey	6.217589999999998e-05	176.0	ELW098	[1485:1627]	[-536:-394]	Germany	Baden-Württemberg	51.0834196	10.4234469	48.5908946	9.0399498	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818805
SAMEA5818815	NA	NA	2.3399999999999998e-08	grey	6.142119999999998e-05	177.0	NMS002	[1475:1536]	[-546:-485]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818815
SAMEA5818817	NA	NA	2.3399999999999998e-08	grey	5.9004099999999986e-05	178.0	STA001	[1420:1630]	[-601:-391]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818817
SAMEA5818809	NA	NA	2.3399999999999998e-08	grey	5.702989999999999e-05	179.0	MAN008	[1283:1390]	[-738:-631]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818809
NODE370	20.0	0.0	2.3399999999999998e-08	black	5.6303299999999987e-05	182.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE371	23.0	0.0	2.3399999999999998e-08	black	5.632669999999999e-05	181.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE372	29.0	73.8	2.3399999999999998e-08	black	5.635009999999999e-05	180.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA3937653	NA	NA	2.344e-07	grey	5.6584499999999987e-05	180.0	Barcelona3031	[1300:1420]	[-721:-601]	Spain	Catalonia	39.3262345	-4.838064900000001	41.8523094	1.5745043	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA3937653
SAMEA5818811	NA	NA	2.3399999999999998e-08	grey	5.6373499999999985e-05	181.0	NAB003	[1292:1392]	[-729:-629]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818811
SAMN00715800	NA	NA	2.344e-07	grey	5.656109999999999e-05	182.0	8291	[1348:1350]	[-673:-671]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	Second Pandemic	Second Pandemic	SAMN00715800
NODE376	31.0	80.2	2.3399999999999998e-08	black	5.632669999999999e-05	183.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA5054092	NA	NA	7.031999999999999e-07	grey	5.702989999999999e-05	183.0	OSL1	[1270:1390]	[-751:-631]	Norway	Oslo	60.5000209	9.0999715	59.9133301	10.7389701	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5054092
SAMEA5054093	NA	NA	1.0468999999999999e-06	grey	5.737359999999999e-05	184.0	SLC1006	[1279:1389]	[-742:-632]	France	Occitanie	46.603354	1.8883335	43.64878510000001	2.3435684	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5054093
SAMEA5818806	NA	NA	2.3399999999999998e-08	grey	5.60689e-05	185.0	LAI009	[1300:1400]	[-721:-621]	Russia	Tatarstan	64.6863136	97.7453061	55.44821700000001	50.4763591	Second Pandemic	Second Pandemic	Second Pandemic	SAMEA5818806
NODE380	100.0	100.0	5.1814999999999994e-06	red	6.09926e-05	264.05623626708984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE381	100.0	100.0	5.1843e-06	red	6.617689999999999e-05	249.5616912841797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE382	100.0	96.2	1.172e-06	red	6.734889999999999e-05	240.37338256835938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE383	100.0	91.9	7.031999999999999e-07	red	6.805209999999997e-05	228.98699951171875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE384	100.0	100.0	4.2192e-06	red	7.227129999999998e-05	220.5989990234375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE385	100.0	97.2	1.4063999999999998e-06	red	7.367769999999997e-05	209.385498046875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE386	100.0	76.5	2.344e-07	black	7.391209999999997e-05	202.63818359375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE387	73.0	0.0	2.3399999999999998e-08	black	7.393549999999997e-05	200.2763671875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE388	100.0	93.5	7.031999999999999e-07	red	7.463869999999998e-05	197.490234375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE389	100.0	76.0	2.344e-07	black	7.487309999999998e-05	195.98046875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE390	92.0	0.0	2.3399999999999998e-08	black	7.489649999999996e-05	194.4609375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE391	100.0	85.4	2.344e-07	red	7.513089999999996e-05	192.921875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE392	73.0	0.0	2.3399999999999998e-08	black	7.515429999999996e-05	191.34375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE393	100.0	93.5	4.688e-07	red	7.562309999999996e-05	189.6875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE394	100.0	91.3	4.688e-07	red	7.609189999999995e-05	188.125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE395	85.0	0.0	2.3399999999999998e-08	black	7.611529999999995e-05	187.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE396	100.0	83.3	2.344e-07	red	7.634969999999995e-05	186.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001595585.1_ASM159558v1_genomic	NA	NA	2.3399999999999998e-08	grey	7.637309999999995e-05	186.0	M-1864	2009	-12	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.2313018	45.3275745	Medievalis	2.MED	2.MED1	SAMN04329024
GCA_003085995.1_ASM308599v1_genomic	NA	NA	7.031999999999999e-07	grey	7.705289999999995e-05	187.0	1906	2014	-7	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.2313018	45.3275745	Medievalis	2.MED	2.MED1	SAMN05162893
GCA_003086055.1_ASM308605v1_genomic	NA	NA	2.344e-07	grey	7.634969999999995e-05	188.0	595	2014	-7	Russia	Astrakhan Oblast	64.6863136	97.7453061	47.1878186	47.608851	Medievalis	2.MED	2.MED1	SAMN05162559
GCA_008630485.1_ASM863048v1_genomic	NA	NA	4.688e-07	grey	7.656069999999995e-05	189.0	C-742	1997	-24	Russia	Kabardino-Balkaria	64.6863136	97.7453061	43.44282860000001	43.4204809	Medievalis	2.MED	2.MED1	SAMN12721152
NODE401	63.0	0.0	2.3399999999999998e-08	black	7.564649999999995e-05	191.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE402	100.0	73.9	2.344e-07	black	7.588089999999995e-05	190.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001613885.1_ASM161388v1_genomic	NA	NA	1.172e-06	grey	7.705289999999995e-05	190.0	M-978	1990	-31	Russia	Republic of Kalmykia	64.6863136	97.7453061	46.2313018	45.3275745	Medievalis	2.MED	2.MED1	SAMN04364306
