Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number
NODE197	82.0	0.0	2.3500000000000002e-08	black	6.13587e-05	197.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA5661385	NA	NA	2.346e-07	grey	6.15933e-05	197.0	PET004	[434:600]	[-1587:-1421]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661385	KEEP: SRA Ancient	0.0
NODE198	100.0	100.0	4.0424000000000005e-06	red	6.54011e-05	198.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
SAMEA5661367	NA	NA	2.346e-07	grey	6.56357e-05	198.0	LSD001	[650:880]	[-1371:-1141]	France	Centre-Loire Valley	46.603354	1.8883335	47.5490251	1.7324061999999998	Antiqua	0.ANT	0.ANT4	SAMEA5661367	KEEP: SRA Ancient	0.0
NODE199	100.0	100.0	2.346e-07	red	6.15698e-05	200.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE200	77.0	0.0	2.3500000000000002e-08	black	6.15933e-05	201.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE201	70.0	0.0	2.3500000000000002e-08	black	6.16168e-05	202.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE202	100.0	98.7	5.9360000000000004e-06	red	5.45914e-05	231.3101310118146	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE203	83.0	4.75	2.3500000000000002e-08	black	5.461489999999999e-05	206.109375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE204	100.0	100.0	3.5189999999999997e-06	red	5.813389999999999e-05	204.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000320465.1_ASM32046v1_genomic	NA	NA	2.3500000000000002e-08	grey	5.8157399999999986e-05	205.0	2330	2003	-18	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT2	SAMN02402994	KEEP: Assembly Modern Cui 2013 Keller 2019	0.0
NODE205	100.0	99.5	6.5963e-06	red	6.12112e-05	207.71875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE206	100.0	98.9	9.384e-07	red	6.214959999999999e-05	206.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_002412245.1_Y.pestis_A-1691_genomic	NA	NA	3.7836e-06	grey	6.59332e-05	206.0	A-1691	1971	-50	Kyrgyzstan	Issyk-Kul Region	41.5089324	74.724091	42.06103415	78.17073232346421	Antiqua	0.ANT	0.ANT5	SAMN05150065	KEEP: Assembly Modern Eroshenko 2017 Keller 2019	0.0
GCA_003074595.1_ASM307459v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.217310000000001e-05	207.0	262	1967	-54	Kyrgyzstan	Issyk-Kul Region	41.5089324	74.724091	42.06103415	78.17073232346421	Antiqua	0.ANT	0.ANT5	SAMN08866640	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	0.0
NODE207	100.0	93.4	9.384e-07	black	6.214959999999999e-05	208.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_002412255.1_Y.pestis_A-1836_genomic	NA	NA	2.7226599999999998e-05	grey	8.937619999999999e-05	208.0	A-1836	1983	-38	Kyrgyzstan	Issyk-Kul Region	41.5089324	74.724091	42.06103415	78.17073232346421	Antiqua	0.ANT	0.ANT5	SAMN05162891	KEEP: Assembly Modern Eroshenko 2017 Keller 2019	0.0
NODE208	81.0	29.1	2.3500000000000002e-08	black	6.217310000000001e-05	209.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE209	100.0	99.8	9.384e-07	red	6.31115e-05	210.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_015274715.1_ASM1527471v1_genomic	NA	NA	2.346e-07	grey	6.334609999999999e-05	210.0	KM2080	2019	-2	Kyrgyzstan	NA	41.5089324	74.724091	NA	NA	Antiqua	0.ANT	0.ANT5	SAMN14090740	KEEP: Assembly Modern No Province	0.0
NODE210	85.0	1.8	2.3500000000000002e-08	black	6.3135e-05	211.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE211	100.0	96.6	1.173e-06	red	5.576439999999999e-05	256.51088702362927	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE212	100.0	99.2	3.5189999999999997e-06	red	5.928339999999999e-05	216.1875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE213	100.0	97.8	7.037999999999999e-07	red	5.998719999999999e-05	214.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE214	100.0	98.1	2.346e-07	red	6.0221799999999986e-05	213.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323385.1_ASM32338v1_genomic	NA	NA	4.692e-07	grey	6.0690999999999985e-05	213.0	42082	1995	-26	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403003	KEEP: Assembly Modern Cui 2013 Keller 2019	0.0
NODE215	100.0	95.2	4.692e-07	red	6.0456399999999986e-05	215.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_002412225.1_Y.pestis_A-1486_genomic	NA	NA	1.4075999999999999e-06	grey	6.186399999999999e-05	216.0	A-1486	1966	-55	Kyrgyzstan	Osh Region	41.5089324	74.724091	40.1537925	73.35273504013053	Antiqua	0.ANT	0.ANT3	SAMN05149973	KEEP: Assembly Modern Eroshenko 2017 Keller 2019	0.0
NODE216	100.0	98.4	2.346e-07	red	5.951799999999999e-05	217.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE217	92.0	0.0	2.3500000000000002e-08	black	5.9541499999999985e-05	218.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324165.1_ASM32416v1_genomic	NA	NA	2.346e-07	grey	5.9776099999999985e-05	218.0	CMCC38001	1979	-42	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403043	KEEP: Assembly Modern Cui 2013 Keller 2019	0.0
NODE218	100.0	99.9	9.384e-07	red	6.0479899999999976e-05	219.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE219	100.0	96.4	1.173e-06	red	5.693739999999999e-05	296.8342740472585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE220	100.0	86.3	2.346e-07	black	5.717199999999999e-05	229.82421875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE221	100.0	97.9	2.1114e-06	red	5.928339999999999e-05	224.203125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE222	100.0	79.4	2.346e-07	black	5.951799999999999e-05	221.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323505.1_ASM32350v1_genomic	NA	NA	2.3500000000000002e-08	grey	5.9541499999999985e-05	221.0	7	2004	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	3.ANT	3.ANT1	SAMN02403009	KEEP: Assembly Modern Cui 2013 Keller 2019	3.0
NODE223	100.0	99.9	2.5806e-06	red	6.209859999999999e-05	222.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324325.1_ASM32432v1_genomic	NA	NA	2.346e-07	grey	6.233319999999999e-05	222.0	CMCC71001	1961	-60	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	3.ANT	3.ANT1	SAMN02403051	KEEP: Assembly Modern Cui 2013 Keller 2019	3.0
NODE224	100.0	98.2	2.346e-07	red	6.233319999999999e-05	223.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE225	100.0	98.2	4.0127e-06	red	6.329609999999999e-05	226.53125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_013391965.1_ASM1339196v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.33196e-05	225.0	3243	2016	-5	Mongolia	NA	46.8250388	103.8499736	46.8250388	103.8499736	Antiqua	3.ANT	3.ANT2	SAMN13880442	KEEP: Assembly Modern Ambiguous Province	3.0
NODE226	100.0	97.0	7.037999999999999e-07	red	6.399989999999999e-05	228.0625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE227	100.0	97.2	4.692e-07	red	6.446909999999999e-05	226.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_002188855.1_ASM218885v1_genomic	NA	NA	1.18223e-05	grey	7.629139999999999e-05	226.0	SCPM-O-DNA-13	1971	-50	NA	NA	NA	NA	NA	NA	Antiqua	3.ANT	3.ANT2	SAMN05521438	KEEP: Assembly Modern No Location	3.0
GCA_013391945.1_ASM1339194v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.449259999999999e-05	227.0	3256	2017	-4	Mongolia	NA	46.8250388	103.8499736	46.8250388	103.8499736	Antiqua	3.ANT	3.ANT2	SAMN13880443	KEEP: Assembly Modern Ambiguous Province	3.0
NODE228	100.0	95.9	7.037999999999999e-07	red	6.470369999999999e-05	229.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE229	100.0	100.0	2.8151999999999997e-06	red	6.751890000000001e-05	228.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000325305.1_ASM32530v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.75424e-05	229.0	MGJZ9	1998	-23	Mongolia	Govi-Altai	46.8250388	103.8499736	45.3463139	95.9325806	Antiqua	3.ANT	3.ANT2	SAMN02403099	KEEP: Assembly Modern Cui 2013 Keller 2019	3.0
NODE230	100.0	87.5	2.346e-07	black	6.493829999999999e-05	230.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000325245.1_ASM32524v1_genomic	NA	NA	2.346e-07	grey	6.517289999999999e-05	230.0	MGJZ3	1980	-41	Mongolia	Govi-Altai	46.8250388	103.8499736	45.3463139	95.9325806	Antiqua	3.ANT	3.ANT2	SAMN02403096	KEEP: Assembly Modern Cui 2013 Keller 2019	3.0
NODE231	100.0	99.2	4.692e-07	red	6.540749999999999e-05	231.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE232	100.0	98.9	2.8151999999999997e-06	red	5.998719999999999e-05	235.4453125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE233	100.0	100.0	2.5806e-06	red	6.256779999999999e-05	233.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009295945.1_ASM929594v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.259129999999999e-05	234.0	I-3113	1984	-37	Russia	Tuva Republic	64.6863136	97.7453061	51.4017149	93.8582593	Antiqua	4.ANT	4.ANT1	SAMN12991206	KEEP: Assembly Modern	4.0
NODE234	100.0	97.3	2.346e-06	red	6.233319999999999e-05	237.390625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000325225.1_ASM32522v1_genomic	NA	NA	4.939e-07	grey	6.282710000000001e-05	235.0	MGJZ12	2002	-19	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Antiqua	4.ANT	4.ANT1	SAMN02403095	KEEP: Assembly Modern Cui 2013 Keller 2019	4.0
NODE235	100.0	81.0	1.4075999999999999e-06	black	6.374079999999997e-05	239.78125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE236	100.0	98.4	1.6655000000000002e-06	red	6.540629999999997e-05	236.9375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_009363195.1_ASM936319v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.542979999999999e-05	236.0	I-2638	1977	-44	Russia	Tuva Republic	64.6863136	97.7453061	51.4017149	93.8582593	Antiqua	4.ANT	4.ANT1	SAMN12991207	KEEP: Assembly Modern	4.0
NODE237	82.0	0.0	2.3500000000000002e-08	black	6.542979999999999e-05	237.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_003086015.1_ASM308601v1_genomic	NA	NA	4.692e-07	grey	6.589899999999999e-05	237.0	M-1944	2012	-9	Russia	Tuva Republic	64.6863136	97.7453061	51.4017149	93.8582593	Antiqua	4.ANT	4.ANT1	SAMN05162583	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	4.0
NODE238	100.0	100.0	6.5545000000000005e-06	red	7.198429999999999e-05	238.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_015337085.1_ASM1533708v1_genomic	NA	NA	2.3500000000000002e-08	grey	7.200779999999999e-05	238.0	C-792	2003	-18	Russia	NA	64.6863136	97.7453061	NA	NA	Antiqua	4.ANT	4.ANT1	SAMN16619714	KEEP: Assembly Modern No Province	4.0
NODE239	90.0	0.0	2.3500000000000002e-08	black	7.200779999999999e-05	239.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE240	100.0	99.9	9.669e-07	red	6.470769999999997e-05	242.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_003074235.1_ASM307423v1_genomic	NA	NA	2.1114e-06	grey	6.681909999999998e-05	241.0	I-3244	1988	-33	Mongolia	Bayan-Ölgii	46.8250388	103.8499736	48.5470083	89.8549358	Antiqua	4.ANT	4.ANT1	SAMN05225370	KEEP: Assembly Modern	4.0
NODE241	100.0	100.0	4.692e-07	red	6.517689999999997e-05	244.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE242	12.0	0.0	2.3500000000000002e-08	black	6.520039999999999e-05	242.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE243	19.0	0.0	2.3500000000000002e-08	black	6.522389999999999e-05	243.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE244	18.0	0.0	2.3500000000000002e-08	black	6.520039999999999e-05	245.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_015336265.1_ASM1533626v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.522389999999999e-05	245.0	M2029	2018	-3	Russia	NA	64.6863136	97.7453061	NA	NA	Antiqua	4.ANT	4.ANT1	SAMN16619718	KEEP: Assembly Modern No Province	4.0
NODE245	18.0	0.0	2.3500000000000002e-08	black	6.522389999999999e-05	246.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE246	79.0	11.8	2.3500000000000002e-08	black	5.6960899999999985e-05	363.84432934451706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE247	100.0	99.6	5.1905e-06	red	6.215139999999998e-05	289.4161775708198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE248	100.0	99.4	3.2844e-06	red	6.543579999999999e-05	261.75933837890625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE249	100.0	98.9	1.6422e-06	red	6.707799999999997e-05	252.0078125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE250	100.0	98.9	1.173e-06	red	6.825099999999998e-05	249.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE251	100.0	100.0	2.5806e-06	red	7.083159999999997e-05	248.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324545.1_ASM32454v1_genomic	NA	NA	2.346e-07	grey	7.106619999999997e-05	249.0	CMCC95001	1970	-51	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua	2.ANT	2.ANT3	SAMN02403062	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0
NODE252	100.0	100.0	1.4075999999999999e-06	red	6.965859999999998e-05	250.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324565.1_ASM32456v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.968209999999998e-05	250.0	CMCC96001	1957	-64	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua	2.ANT	2.ANT3	SAMN02403063	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0
NODE253	100.0	97.2	9.384e-07	red	6.801639999999998e-05	254.515625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324305.1_ASM32430v1_genomic	NA	NA	4.692e-07	grey	6.848559999999998e-05	252.0	CMCC67001	1959	-62	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.3251664	Antiqua	2.ANT	2.ANT3	SAMN02403050	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0
NODE254	100.0	91.3	4.692e-07	black	6.848559999999998e-05	257.03125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE255	100.0	99.5	1.8768e-06	red	7.036239999999998e-05	253.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE256	56.0	0.0	2.3500000000000002e-08	black	7.038589999999998e-05	254.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE257	70.0	0.0	2.3500000000000002e-08	black	7.040939999999997e-05	255.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324245.1_ASM32424v1_genomic	NA	NA	4.692e-07	grey	7.087859999999997e-05	255.0	CMCC51020	1954	-67	China	Jilin	35.000074	104.999927	42.9995032	125.9816054	Antiqua	2.ANT	2.ANT3	SAMN02403047	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0
NODE258	100.0	91.5	2.346e-07	black	6.872019999999998e-05	260.1875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE259	27.0	1.25	2.3500000000000002e-08	black	6.874369999999997e-05	257.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000324965.1_ASM32496v1_genomic	NA	NA	2.346e-07	grey	6.897829999999997e-05	257.0	H1959004	1959	-62	China	Jilin	35.000074	104.999927	42.9995032	125.9816054	Antiqua	2.ANT	2.ANT3	SAMN02403082	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0
NODE260	36.0	0.2	2.3500000000000002e-08	black	6.876719999999999e-05	258.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_002188835.1_ASM218883v1_genomic	NA	NA	1.2066300000000002e-05	grey	8.083349999999997e-05	258.0	SCPM-O-DNA-14	1983	-38	NA	NA	NA	NA	NA	NA	Antiqua	2.ANT	2.ANT3	SAMN05521439	KEEP: Assembly Modern No Location	2.0
NODE261	100.0	100.0	1.8768e-06	red	7.064399999999997e-05	259.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323585.1_ASM32358v1_genomic	NA	NA	2.3500000000000002e-08	grey	7.066749999999999e-05	260.0	735	1965	-56	Russia	St. Petersberg	64.6863136	97.7453061	59.938732	30.316229	Antiqua	2.ANT	2.ANT3	SAMN02403013	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0
NODE262	100.0	98.3	2.346e-07	red	6.895479999999998e-05	262.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE263	100.0	100.0	3.30663e-05	red	0.00010202109999999996	261.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000834885.1_ASM83488v1_genomic	NA	NA	4.692e-07	grey	0.00010249029999999997	262.0	Nicholisk 41	2008	-13	China	Heilongjiang	35.000074	104.999927	48.00000470000001	127.999992	Antiqua	2.ANT	2.ANT3	SAMN03216612	KEEP: Assembly Modern	2.0
NODE264	100.0	99.8	2.346e-07	red	6.918939999999998e-05	263.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_001601285.1_ASM160128v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.921289999999997e-05	263.0	I-1996	1970	-51	Russia	Zabaykalsky Krai	64.6863136	97.7453061	52.248521	115.956325	Antiqua	2.ANT	2.ANT3	SAMN04357319	KEEP: Assembly Modern Kutyrev 2018 Keller 2019	2.0
NODE265	100.0	98.8	1.6422e-06	red	6.707799999999997e-05	271.5108642578125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000320445.1_ASM32044v1_genomic	NA	NA	2.346e-07	grey	6.731259999999997e-05	265.0	2	2004	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	2.ANT	2.ANT2	SAMN02402993	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0
NODE266	65.0	2.05	2.3500000000000002e-08	black	6.710149999999999e-05	278.021728515625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE267	31.0	2.63	2.3500000000000002e-08	black	6.712499999999999e-05	272.03125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE268	100.0	100.0	1.4075999999999999e-06	red	6.853259999999999e-05	267.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE269	61.0	0.0	2.3500000000000002e-08	black	6.855609999999999e-05	266.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE270	31.0	0.0	2.3500000000000002e-08	black	6.855609999999999e-05	269.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_015158845.1_ASM1515884v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.85796e-05	268.0	S20070088	2007	-14	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN13021966	KEEP: Assembly Modern	2.0
NODE271	22.0	0.0	2.3500000000000002e-08	black	6.85796e-05	270.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE272	NA	NA	2.3500000000000002e-08	black	6.86031e-05	269.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE273	100.0	99.3	2.346e-07	red	6.88142e-05	271.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE274	99.0	87.2	4.692e-07	black	6.759419999999999e-05	276.1875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE275	100.0	82.3	7.037999999999999e-07	black	6.829799999999999e-05	274.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE276	100.0	100.0	3.5427999999999998e-06	red	7.184079999999999e-05	273.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000182485.1_ASM18248v1_genomic	NA	NA	2.3500000000000002e-08	grey	7.186430000000001e-05	273.0	Nepal516	1967	-54	Nepal	Gandaki Pradesh	28.1083929	84.0917139	28.3840962	84.03632755245305	Antiqua	2.ANT	2.ANT1	SAMN02403941	KEEP: Assembly Modern Morelli 2010 Cui 2013 Keller 2019	2.0
NODE277	100.0	38.2	2.346e-07	black	6.853259999999999e-05	275.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000475135.2_YPS03_v2_genomic	NA	NA	5.1938e-06	grey	7.372639999999999e-05	275.0	S3	2002	-19	India	Himachal Pradesh	22.3511148	78.6677428	31.81676015	77.34932051968858	Antiqua	2.ANT	2.ANT1	SAMN02470613	KEEP: Assembly Modern	2.0
GCA_015159045.1_ASM1515904v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.855609999999999e-05	276.0	S20050087	2005	-16	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT1	SAMN13021957	KEEP: Assembly Modern	2.0
NODE278	66.0	23.5	2.3500000000000002e-08	black	6.761770000000001e-05	277.875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_000323305.1_ASM32330v1_genomic	NA	NA	2.346e-07	grey	6.78523e-05	277.0	34008	1968	-53	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT1	SAMN02402999	KEEP: Assembly Modern Cui 2013 Keller 2019	2.0
NODE279	100.0	100.0	1.173e-06	red	6.879069999999999e-05	278.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE280	100.0	100.0	7.037999999999999e-07	red	6.949449999999999e-05	279.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_015158805.1_ASM1515880v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.951800000000001e-05	280.0	S20080157	2008	-13	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT1	SAMN13021969	KEEP: Assembly Modern	2.0
NODE281	33.0	7.43	2.3500000000000002e-08	black	6.712499999999999e-05	284.01220703125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE282	100.0	100.0	1.173e-06	red	6.829799999999999e-05	281.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GCA_015158815.1_ASM1515881v1_genomic	NA	NA	2.3500000000000002e-08	grey	6.832149999999999e-05	281.0	S20080154	2008	-13	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT1	SAMN13021967	KEEP: Assembly Modern	2.0
NODE283	63.0	0.0	2.3500000000000002e-08	black	6.832149999999999e-05	282.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE284	100.0	99.4	4.692e-07	red	6.759419999999999e-05	286.2744140625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NODE285	100.0	99.9	4.692e-07	red	6.806339999999999e-05	284.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
